timestamp,region,compute_usage_units,storage_usage_gb,cpu_utilization_percent,storage_utilization_percent,estimated_cost_usd,is_holiday,economic_index,day_of_week,is_weekend,month,quarter,compute_lag_1,compute_lag_7,compute_rolling_7,storage_rolling_7,compute_spike,storage_spike
2025-01-27,us-east,1195.87,2140.31,48.22,74.01,297.48,0,107.94,0,0,1,1,1147.24,1088.86,1135.1699999999998,2124.022857142857,0,0
2025-01-28,us-east,1260.61,2102.43,49.68,70.74,302.51,0,109.69,1,0,1,1,1195.87,1065.02,1163.1114285714286,2134.0342857142855,0,0
2025-01-29,us-east,1189.01,2170.17,73.64,51.27,298.8,0,96.7,2,0,1,1,1260.61,1099.07,1175.9599999999998,2129.897142857143,0,0
2025-01-30,us-east,1219.91,2121.15,70.44,72.98,298.98,0,103.14,3,0,1,1,1189.01,1153.99,1185.3771428571429,2135.828571428571,0,0
2025-01-31,us-east,1169.32,2138.89,68.44,72.36,294.19,0,107.07,4,0,1,1,1219.91,1167.52,1185.6342857142859,2147.617142857143,0,0
2025-02-01,us-east,1069.42,1845.73,54.2,63.98,261.11,0,110.71,5,1,2,1,1169.32,1117.48,1178.7685714285712,2098.902857142857,0,0
2025-02-02,us-east,1208.1,2137.51,51.02,67.37,298.74,1,107.62,6,1,2,1,1069.42,1147.24,1187.462857142857,2093.7414285714285,0,0
2025-02-03,us-east,1261.09,2388.04,92.85,88.29,323.13,1,112.41,0,0,2,1,1208.1,1195.87,1196.78,2129.1314285714284,0,0
2025-02-04,us-east,1337.74,2453.97,60.9,40.41,337.06,0,100.39,1,0,2,1,1261.09,1260.61,1207.7985714285714,2179.3514285714286,1,0
2025-02-05,us-east,1274.55,2382.06,54.68,81.48,324.31,0,99.03,2,0,2,1,1337.74,1189.01,1220.0185714285712,2209.6214285714286,0,0
2025-02-06,us-east,1122.96,2139.08,75.19,65.2,288.64,0,97.15,3,0,2,1,1274.55,1219.91,1206.1685714285716,2212.1828571428573,0,0
2025-02-07,us-east,1066.81,1831.41,72.93,65.67,259.76,0,102.52,4,0,2,1,1122.96,1169.32,1191.5242857142857,2168.2571428571428,0,0
2025-02-08,us-east,840.28,1593.89,67.79,57.45,215.5,1,109.0,5,1,2,1,1066.81,1069.42,1158.7900000000002,2132.2799999999997,0,0
2025-02-09,us-east,817.17,1540.82,60.15,81.3,208.91,0,100.38,6,1,2,1,840.28,1208.1,1102.942857142857,2047.0385714285712,0,0
2025-02-13,us-east,1191.59,2176.52,67.7,84.93,299.57,0,99.96,3,0,2,1,817.17,1261.09,1093.0142857142857,2016.8214285714287,0,0
2025-02-14,us-east,1285.18,2227.91,67.66,74.95,314.49,0,108.38,4,0,2,1,1191.59,1337.74,1085.5057142857142,1984.5271428571427,0,0
2025-02-15,us-east,1254.03,2219.66,68.09,50.57,310.16,1,95.27,5,1,2,1,1285.18,1274.55,1082.5742857142857,1961.3271428571427,0,0
2025-02-16,us-east,1276.7,2142.14,73.64,57.08,307.3,1,110.2,6,1,2,1,1254.03,1122.96,1104.5371428571427,1961.7642857142855,0,0
2025-02-17,us-east,1187.85,2194.55,56.6,83.79,300.42,0,102.6,0,0,2,1,1276.7,1066.81,1121.8285714285714,2013.6414285714286,0,0
2025-02-18,us-east,1213.07,2394.35,66.85,58.07,317.82,0,98.65,1,0,2,1,1187.85,840.28,1175.0842857142857,2127.9928571428572,0,0
2025-02-19,us-east,1278.97,2283.96,85.57,59.56,317.78,0,100.72,2,0,2,1,1213.07,817.17,1241.0557142857142,2234.155714285714,0,0
2025-02-20,us-east,1316.6,2357.97,59.49,81.3,327.62,0,100.62,3,0,2,1,1278.97,1191.59,1258.9142857142856,2260.077142857143,1,0
2025-02-21,us-east,1237.35,2171.62,74.45,72.64,304.7,0,114.97,4,0,2,1,1316.6,1285.18,1252.0814285714284,2252.035714285714,0,0
2025-02-22,us-east,1226.71,2285.5,65.91,85.86,311.62,1,109.65,5,1,2,1,1237.35,1254.03,1248.1785714285713,2261.441428571429,0,0
2025-02-23,us-east,1318.01,2397.53,65.79,81.6,330.64,1,98.9,6,1,2,1,1226.71,1276.7,1254.08,2297.925714285714,1,0
2025-02-24,us-east,1235.05,2262.74,62.15,95.09,310.99,0,109.27,0,0,2,1,1318.01,1187.85,1260.8228571428572,2307.6671428571426,0,0
2025-02-25,us-east,1266.8,2449.16,61.66,53.24,328.21,0,113.25,1,0,2,1,1235.05,1213.07,1268.4985714285715,2315.497142857143,0,0
2025-02-26,us-east,1274.16,2369.19,69.08,79.69,323.34,0,104.59,2,0,2,1,1266.8,1278.97,1267.8114285714287,2327.672857142857,0,0
2025-02-27,us-east,1231.28,2316.52,45.24,49.05,314.4,0,104.44,3,0,2,1,1274.16,1316.6,1255.6228571428571,2321.7514285714287,0,0
2025-02-28,us-east,1300.73,2308.25,55.71,90.59,322.14,0,111.91,4,0,2,1,1231.28,1237.35,1264.6771428571428,2341.27,1,0
2025-03-01,us-east,1072.11,1894.7,55.67,81.46,264.95,0,108.71,5,1,3,1,1300.73,1226.71,1242.5914285714284,2285.441428571429,0,0
2025-03-02,us-east,1105.47,2219.99,48.96,63.91,292.37,0,103.93,6,1,3,1,1072.11,1318.01,1212.2285714285713,2260.078571428571,0,0
2025-03-03,us-east,1286.35,2357.96,64.02,66.22,323.99,0,107.51,0,0,3,1,1105.47,1235.05,1219.5571428571427,2273.6814285714286,0,0
2025-03-04,us-east,1375.68,2490.52,73.06,69.56,344.25,0,108.87,1,0,3,1,1286.35,1266.8,1235.1114285714286,2279.59,1,1
2025-03-05,us-east,1223.14,2285.47,80.91,50.34,311.19,1,103.33,2,0,3,1,1375.68,1274.16,1227.8228571428572,2267.63,0,0
2025-03-06,us-east,1177.91,2192.72,63.21,69.79,299.09,0,100.4,3,0,3,1,1223.14,1231.28,1220.1985714285713,2249.9442857142853,0,0
2025-03-07,us-east,1025.81,1860.53,50.0,80.07,256.94,0,112.5,4,0,3,1,1177.91,1300.73,1180.9242857142856,2185.9842857142858,0,0
2025-03-08,us-east,920.16,1556.06,59.82,77.65,222.36,1,103.5,5,1,3,1,1025.81,1072.11,1159.217142857143,2137.6071428571427,0,0
2025-03-09,us-east,775.56,1487.72,85.25,69.09,200.09,0,103.46,6,1,3,1,920.16,1105.47,1112.087142857143,2032.9971428571428,0,0
2025-03-13,us-east,1326.9,2402.25,66.76,64.05,332.04,0,101.87,3,0,3,1,775.56,1286.35,1117.88,2039.3242857142857,1,0
2025-03-14,us-east,1326.7,2359.39,72.56,91.1,328.93,0,114.81,4,0,3,1,1326.9,1375.68,1110.8828571428571,2020.5914285714284,1,0
2025-03-15,us-east,1339.73,2451.74,72.35,79.36,337.14,1,96.5,5,1,3,1,1326.7,1223.14,1127.5385714285715,2044.3442857142857,1,0
2025-03-16,us-east,1228.18,2293.07,91.01,62.65,312.34,1,95.86,6,1,3,1,1339.73,1177.91,1134.72,2058.68,0,0
2025-03-17,us-east,1310.22,2432.02,54.9,60.26,332.18,0,114.61,0,0,3,1,1228.18,1025.81,1175.3500000000001,2140.3214285714284,1,0
2025-03-18,us-east,1377.84,2297.46,65.34,67.36,330.61,0,97.32,1,0,3,1,1310.22,920.16,1240.7328571428573,2246.235714285714,1,0
2025-03-19,us-east,1251.69,2324.03,60.62,58.03,317.39,0,113.68,2,0,3,1,1377.84,775.56,1308.7514285714285,2365.7085714285713,0,0
2025-03-20,us-east,1317.19,2403.98,63.04,62.17,331.0,0,101.79,3,0,3,1,1251.69,1326.9,1307.3642857142856,2365.9557142857147,1,0
2025-03-21,us-east,1333.38,2394.45,70.16,49.13,332.26,0,96.66,4,0,3,1,1317.19,1326.7,1308.3185714285714,2370.964285714286,1,0
2025-03-22,us-east,1252.6,2484.52,78.52,73.09,329.05,1,114.11,5,1,3,1,1333.38,1339.73,1295.8714285714286,2375.6471428571426,0,1
2025-03-23,us-east,1284.97,2410.4,49.21,63.34,327.6,1,110.56,6,1,3,1,1252.6,1228.18,1303.9842857142855,2392.4085714285716,0,0
2025-03-24,us-east,1327.8,2488.04,53.05,68.26,338.32,0,101.87,0,0,3,1,1284.97,1310.22,1306.4957142857145,2400.4114285714286,1,1
2025-03-25,us-east,1424.94,2402.89,65.88,66.88,343.85,0,100.95,1,0,3,1,1327.8,1377.84,1313.2242857142858,2415.4728571428573,1,0
2025-03-26,us-east,1378.99,2504.58,85.85,66.5,345.66,0,106.87,2,0,3,1,1424.94,1251.69,1331.4099999999999,2441.2657142857142,1,1
2025-03-27,us-east,1292.57,2471.14,55.12,57.88,332.88,0,104.04,3,0,3,1,1378.99,1317.19,1327.892857142857,2450.86,0,1
2025-03-28,us-east,1312.14,2404.67,93.88,73.66,330.45,0,97.13,4,0,3,1,1292.57,1333.38,1324.8585714285714,2452.3199999999997,1,0
2025-03-29,us-east,1325.52,2331.2,57.24,80.19,326.76,1,96.0,5,1,3,1,1312.14,1252.6,1335.2757142857142,2430.4171428571426,1,0
2025-03-30,us-east,1286.09,2335.53,59.27,65.98,322.35,1,112.24,6,1,3,1,1325.52,1284.97,1335.435714285714,2419.7214285714285,0,0
2025-03-31,us-east,1265.96,2457.82,62.92,59.76,328.73,0,96.78,0,0,3,1,1286.09,1327.8,1326.6014285714284,2415.404285714286,0,0
2025-04-01,us-east,1043.65,1957.84,62.27,66.21,266.08,1,114.89,1,0,4,2,1265.96,1424.94,1272.1314285714286,2351.8257142857146,0,0
2025-04-02,us-east,1090.42,2302.02,66.78,62.48,296.46,0,109.39,2,0,4,2,1043.65,1378.99,1230.9071428571428,2322.888571428571,0,0
2025-04-03,us-east,1291.86,2331.18,50.79,73.86,322.72,0,107.35,3,0,4,2,1090.42,1292.57,1230.8057142857142,2302.8942857142856,0,0
2025-04-04,us-east,1283.77,2475.8,54.86,80.29,332.16,0,114.59,4,0,4,2,1291.86,1312.14,1226.7528571428572,2313.055714285714,0,1
2025-04-05,us-east,1224.63,2480.93,38.77,78.33,325.44,1,108.82,5,1,4,2,1283.77,1325.52,1212.3400000000001,2334.4457142857145,0,1
2025-04-06,us-east,1094.76,2184.89,84.17,84.42,288.55,0,102.01,6,1,4,2,1224.63,1286.09,1185.0071428571428,2312.925714285714,0,0
2025-04-07,us-east,1114.69,1953.35,68.29,79.84,274.28,0,110.97,0,0,4,2,1094.76,1265.96,1163.3971428571429,2240.8585714285714,0,0
2025-04-08,us-east,825.66,1808.89,57.42,57.7,229.22,0,111.33,1,0,4,2,1114.69,1043.65,1132.2557142857145,2219.58,0,0
2025-04-09,us-east,798.47,1530.42,59.91,46.52,205.92,0,103.93,2,0,4,2,825.66,1090.42,1090.5485714285714,2109.3514285714286,0,0
2025-04-13,us-east,1270.58,2437.79,78.39,65.72,327.85,1,108.15,6,1,4,2,798.47,1291.86,1087.5085714285713,2124.5814285714287,0,0
2025-04-14,us-east,1234.33,2465.02,55.37,50.47,325.46,0,114.52,0,0,4,2,1270.58,1283.77,1080.4457142857143,2123.0414285714287,0,1
2025-04-15,us-east,1298.88,2481.0,80.37,47.27,334.35,0,104.37,1,0,4,2,1234.33,1224.63,1091.0528571428572,2123.0514285714285,1,1
2025-04-16,us-east,1344.35,2359.82,57.91,84.45,331.08,0,104.61,2,0,4,2,1298.88,1094.76,1126.7085714285715,2148.0414285714287,1,0
2025-04-17,us-east,1379.84,2337.34,68.58,70.25,333.72,0,111.82,3,0,4,2,1344.35,1114.69,1164.587142857143,2202.897142857143,1,0
2025-04-18,us-east,1236.06,2306.62,61.73,96.56,314.26,0,103.37,4,0,4,2,1379.84,825.66,1223.2157142857143,2274.0014285714287,0,0
2025-04-19,us-east,1315.34,2400.98,68.59,83.61,330.57,1,102.1,5,1,4,2,1236.06,798.47,1297.054285714286,2398.367142857143,1,0
2025-04-20,us-east,1283.82,2453.98,56.47,54.94,330.6,1,110.28,6,1,4,2,1315.34,1270.58,1298.9457142857143,2400.6800000000003,0,0
2025-04-21,us-east,1344.42,2423.76,86.76,69.87,335.69,0,105.6,0,0,4,2,1283.82,1234.33,1314.6728571428573,2394.785714285714,1,0
2025-04-22,us-east,1281.88,2371.47,54.69,93.54,324.43,0,110.62,1,0,4,2,1344.42,1298.88,1312.2442857142855,2379.1385714285716,0,0
2025-04-23,us-east,1252.63,2345.72,70.81,65.28,319.07,0,103.39,2,0,4,2,1281.88,1344.35,1299.1414285714286,2377.1242857142856,0,0
2025-04-24,us-east,1242.29,2426.33,74.6,45.94,323.63,0,106.39,3,0,4,2,1252.63,1379.84,1279.4914285714287,2389.837142857143,0,0
2025-04-25,us-east,1279.97,2301.77,47.07,87.45,319.18,0,110.85,4,0,4,2,1242.29,1236.06,1285.7642857142857,2389.144285714286,0,0
2025-04-26,us-east,1313.98,2397.86,54.07,66.25,330.18,1,105.14,5,1,4,2,1279.97,1315.34,1285.57,2388.6985714285715,1,0
2025-04-27,us-east,1251.65,2375.74,51.18,76.34,321.11,1,101.62,6,1,4,2,1313.98,1283.82,1280.9742857142858,2377.5214285714287,0,0
2025-04-28,us-east,1265.76,2302.74,62.3,65.51,317.55,0,107.16,0,0,4,2,1251.65,1344.42,1269.7371428571428,2360.2328571428566,0,0
2025-04-29,us-east,1257.06,2251.64,59.7,57.7,312.83,0,114.1,1,0,4,2,1265.76,1281.88,1266.1914285714286,2343.1142857142854,0,0
2025-04-30,us-east,1253.19,2495.19,55.03,88.73,329.89,0,110.45,2,0,4,2,1257.06,1252.63,1266.2714285714285,2364.4671428571423,0,1
2025-05-01,us-east,1177.83,2012.17,68.03,90.32,286.09,1,113.26,3,0,5,2,1253.19,1242.29,1257.0628571428572,2305.3014285714285,0,0
2025-05-02,us-east,1279.39,2166.86,58.06,75.53,309.4,0,107.18,4,0,5,2,1177.83,1279.97,1256.98,2286.0285714285715,0,0
2025-05-03,us-east,1302.73,2403.25,78.7,83.06,329.22,0,104.3,5,1,5,2,1279.39,1313.98,1255.3728571428571,2286.7985714285714,1,0
2025-05-04,us-east,1358.49,2338.47,52.09,69.89,331.24,1,112.98,6,1,5,2,1302.73,1251.65,1270.6357142857144,2281.4742857142855,1,0
2025-05-05,us-east,1278.28,2318.79,61.49,88.57,320.2,0,104.57,0,0,5,2,1358.49,1265.76,1272.4242857142856,2283.7671428571425,0,0
2025-05-06,us-east,1102.39,2162.28,58.44,77.45,287.84,0,104.92,1,0,5,2,1278.28,1257.06,1250.3285714285716,2271.0014285714287,0,0
2025-05-07,us-east,982.55,1828.5,66.05,77.94,249.45,1,111.01,2,0,5,2,1102.39,1253.19,1211.6657142857143,2175.7599999999998,0,0
2025-05-08,us-east,901.61,1569.36,65.89,88.58,221.09,0,107.92,3,0,5,2,982.55,1177.83,1172.2057142857143,2112.5014285714287,0,0
2025-05-09,us-east,784.55,1505.11,82.67,74.21,202.42,0,114.52,4,0,5,2,901.61,1279.39,1101.5142857142857,2017.965714285714,0,0
2025-05-13,us-east,1294.82,2261.5,86.21,73.27,318.06,0,99.15,1,0,5,2,784.55,1302.73,1100.3842857142859,1997.715714285714,0,0
2025-05-14,us-east,1263.55,2241.89,57.91,59.92,312.9,0,96.52,2,0,5,2,1294.82,1358.49,1086.8214285714287,1983.9185714285716,0,0
2025-05-15,us-east,1217.31,2401.39,45.88,65.94,318.84,0,112.35,3,0,5,2,1263.55,1278.28,1078.1114285714286,1995.7185714285713,0,0
2025-05-16,us-east,1249.54,2246.06,50.85,71.33,311.52,0,112.66,4,0,5,2,1217.31,1102.39,1099.1328571428571,2007.6871428571428,0,0
2025-05-17,us-east,1194.8,2285.94,54.05,45.66,307.83,1,102.94,5,1,5,2,1249.54,982.55,1129.4542857142858,2073.035714285714,0,0
2025-05-18,us-east,1218.46,2311.7,74.09,51.37,312.52,1,115.0,6,1,5,2,1194.8,901.61,1174.7185714285715,2179.0842857142857,0,0
2025-05-19,us-east,1222.46,2267.3,63.69,76.41,309.8,0,105.6,0,0,5,2,1218.46,784.55,1237.277142857143,2287.968571428571,0,0
2025-05-20,us-east,1302.08,2338.9,75.12,76.92,324.51,0,107.39,1,0,5,2,1222.46,1294.82,1238.314285714286,2299.025714285714,1,0
2025-05-21,us-east,1267.06,2224.73,60.35,76.05,312.09,0,95.02,2,0,5,2,1302.08,1263.55,1238.8157142857142,2296.574285714286,0,0
2025-05-22,us-east,1177.07,2113.54,58.5,94.21,293.29,0,114.43,3,0,5,2,1267.06,1217.31,1233.0671428571427,2255.4528571428573,0,0
2025-05-23,us-east,1210.4,2210.03,80.72,83.01,304.24,0,96.13,4,0,5,2,1177.07,1249.54,1227.4757142857143,2250.3057142857147,0,0
2025-05-24,us-east,1266.65,2313.51,69.22,78.81,318.43,1,114.17,5,1,5,2,1210.4,1194.8,1237.74,2254.244285714286,0,0
2025-05-25,us-east,1192.08,2183.8,67.7,50.13,300.15,1,96.36,6,1,5,2,1266.65,1218.46,1233.9714285714285,2235.9728571428573,0,0
2025-05-26,us-east,1237.75,2165.39,71.75,53.97,304.3,0,96.86,0,0,5,2,1192.08,1222.46,1236.1557142857143,2221.414285714286,0,0
2025-05-27,us-east,1186.3,2171.46,60.11,98.0,298.57,0,96.67,1,0,5,2,1237.75,1302.08,1219.6157142857144,2197.494285714286,0,0
2025-05-28,us-east,1155.16,2202.49,64.56,67.51,297.07,0,102.77,2,0,5,2,1186.3,1267.06,1203.6299999999999,2194.3171428571427,0,0
2025-05-29,us-east,1154.75,2151.3,63.0,82.63,293.33,0,110.62,3,0,5,2,1155.16,1177.07,1200.4414285714286,2199.7114285714283,0,0
2025-05-30,us-east,1291.61,2037.36,53.44,69.62,301.55,0,105.68,4,0,5,2,1154.75,1210.4,1212.042857142857,2175.0442857142857,0,0
2025-05-31,us-east,1163.28,2053.87,58.51,52.36,287.34,1,111.39,5,1,5,2,1291.61,1266.65,1197.2757142857142,2137.952857142857,0,0
2025-06-01,us-east,1062.19,2060.88,69.33,68.36,275.72,0,101.87,6,1,6,2,1163.28,1192.08,1178.72,2120.3928571428573,0,0
2025-06-02,us-east,1202.25,2142.72,85.3,57.44,298.41,0,102.38,0,0,6,2,1062.19,1237.75,1173.6485714285716,2117.154285714286,0,0
2025-06-03,us-east,1253.05,2339.94,64.49,64.73,318.7,0,107.48,1,0,6,2,1202.25,1186.3,1183.1842857142858,2141.2228571428573,0,0
2025-06-04,us-east,1326.0,2425.96,74.31,69.49,333.64,1,99.7,2,0,6,2,1253.05,1155.16,1207.5900000000001,2173.1471428571426,1,0
2025-06-05,us-east,1238.51,2342.52,50.75,56.27,317.14,0,111.0,3,0,6,2,1326.0,1154.75,1219.5557142857142,2200.464285714286,0,0
2025-06-06,us-east,1112.63,2056.1,84.18,59.13,281.43,0,103.74,4,0,6,2,1238.51,1291.61,1193.9871428571428,2203.1414285714286,0,0
2025-06-07,us-east,1044.48,1873.99,77.93,47.59,260.15,1,103.4,5,1,6,2,1112.63,1163.28,1177.0157142857145,2177.4442857142853,0,0
2025-06-08,us-east,870.33,1747.31,67.84,63.92,230.14,0,97.32,6,1,6,2,1044.48,1062.19,1149.607142857143,2132.6485714285714,0,0
2025-06-09,us-east,794.67,1477.61,60.26,75.56,201.66,1,104.07,0,0,6,2,870.33,1202.25,1091.3814285714286,2037.6328571428571,0,0
2025-06-13,us-east,1135.06,2043.48,44.65,70.25,283.21,0,111.37,4,0,6,2,794.67,1253.05,1074.5257142857142,1995.2814285714285,0,0
2025-06-14,us-east,1066.08,2040.42,65.32,83.18,274.72,1,111.6,5,1,6,2,1135.06,1326.0,1037.3942857142858,1940.2042857142856,0,0
2025-06-15,us-east,1099.83,1939.27,60.69,80.39,271.49,1,112.51,6,1,6,2,1066.08,1238.51,1017.5828571428572,1882.597142857143,0,0
2025-06-16,us-east,1121.39,1943.34,65.46,80.33,274.36,0,101.53,0,0,6,2,1099.83,1112.63,1018.8342857142858,1866.4885714285715,0,0
2025-06-17,us-east,1103.55,1993.97,59.63,76.47,275.87,0,103.97,1,0,6,2,1121.39,1044.48,1027.2728571428572,1883.6285714285714,0,0
2025-06-18,us-east,1138.78,2003.51,67.35,72.32,280.78,0,100.67,2,0,6,2,1103.55,870.33,1065.6228571428571,1920.2285714285715,0,0
2025-06-19,us-east,987.3,1994.67,70.08,65.64,261.98,0,96.14,3,0,6,2,1138.78,794.67,1093.1414285714286,1994.0942857142857,0,0
2025-06-20,us-east,1124.88,2029.76,70.84,67.07,281.0,0,108.57,4,0,6,2,987.3,1135.06,1091.6871428571428,1992.1342857142859,0,0
2025-06-21,us-east,1083.82,2104.27,62.28,62.59,281.44,1,103.5,5,1,6,2,1124.88,1066.08,1094.2214285714285,2001.2557142857145,0,0
2025-06-22,us-east,1085.29,2094.38,71.83,69.89,280.9,1,112.18,6,1,6,2,1083.82,1099.83,1092.1442857142858,2023.4142857142856,0,0
2025-06-23,us-east,1123.82,2079.18,68.81,89.84,284.43,0,107.01,0,0,6,2,1085.29,1121.39,1092.4914285714287,2042.82,0,0
2025-06-24,us-east,1015.27,1994.28,75.4,67.6,265.3,0,105.18,1,0,6,2,1123.82,1103.55,1079.8799999999999,2042.8642857142859,0,0
2025-06-25,us-east,1110.31,1918.1,63.3,62.96,271.22,0,104.31,2,0,6,2,1015.27,1138.78,1075.8128571428572,2030.662857142857,0,0
2025-06-26,us-east,1070.82,2044.28,72.15,78.49,275.56,0,97.61,3,0,6,2,1110.31,987.3,1087.7442857142858,2037.75,0,0
2025-06-27,us-east,995.97,2092.02,69.32,82.91,270.02,0,96.35,4,0,6,2,1070.82,1124.88,1069.3285714285714,2046.6442857142858,0,0
2025-06-28,us-east,1136.34,1987.86,68.57,59.13,279.36,1,106.31,5,1,6,2,995.97,1083.82,1076.8314285714284,2030.0142857142855,0,0
2025-06-29,us-east,1104.33,2072.55,83.29,79.04,281.62,1,100.41,6,1,6,2,1136.34,1085.29,1079.5514285714287,2026.8957142857143,0,0
2025-06-30,us-east,1089.78,1808.82,68.65,64.56,260.89,0,106.18,0,0,6,2,1104.33,1123.82,1074.6885714285713,1988.2728571428572,0,0
2025-07-01,us-east,1089.26,1993.71,73.08,70.88,274.14,0,96.94,1,0,7,3,1089.78,1015.27,1085.2585714285713,1988.1914285714286,0,0
2025-07-02,us-east,1146.96,2154.36,52.55,74.36,292.62,0,114.35,2,0,7,3,1089.26,1110.31,1090.4942857142855,2021.9428571428575,0,0
2025-07-03,us-east,1312.01,2224.55,63.94,70.53,317.47,0,107.86,3,0,7,3,1146.96,1070.82,1124.95,2047.6957142857143,1,0
2025-07-04,us-east,1271.69,2314.36,61.33,77.07,319.1,0,104.49,4,0,7,3,1312.01,995.97,1164.3385714285714,2079.4585714285718,0,0
2025-07-05,us-east,1219.1,2339.3,56.03,75.19,314.58,0,99.66,5,1,7,3,1271.69,1136.34,1176.1614285714288,2129.664285714286,0,0
2025-07-06,us-east,1255.25,2029.85,55.93,89.63,296.65,1,104.55,6,1,7,3,1219.1,1104.33,1197.7214285714288,2123.5642857142857,0,0
2025-07-07,us-east,1063.42,1855.6,62.18,77.35,261.1,0,105.04,0,0,7,3,1255.25,1089.78,1193.9557142857143,2130.247142857143,0,0
2025-07-08,us-east,935.94,1557.55,59.63,81.17,224.36,0,111.35,1,0,7,3,1063.42,1089.26,1172.052857142857,2067.9385714285713,0,0
2025-07-09,us-east,773.96,1535.4,64.17,66.71,203.33,1,110.46,2,0,7,3,935.94,1146.96,1118.767142857143,1979.515714285714,0,0
2025-07-13,us-east,1021.76,1926.14,63.27,60.12,261.18,1,102.59,6,1,7,3,773.96,1312.01,1077.3028571428572,1936.8857142857144,0,0
2025-07-14,us-east,1002.81,1734.87,62.49,55.38,245.14,0,108.22,0,0,7,3,1021.76,1271.69,1038.8914285714286,1854.1014285714284,0,0
2025-07-15,us-east,1028.03,1892.49,54.84,65.06,259.51,0,114.14,1,0,7,3,1002.81,1219.1,1011.5957142857143,1790.2714285714285,0,0
2025-07-16,us-east,1071.26,1847.58,63.38,75.36,261.46,0,109.16,2,0,7,3,1028.03,1255.25,985.3114285714286,1764.232857142857,0,0
2025-07-17,us-east,1022.03,1921.29,69.0,92.5,260.86,0,96.62,3,0,7,3,1071.26,1063.42,979.3985714285715,1773.6171428571429,0,0
2025-07-18,us-east,997.76,1782.62,65.86,35.0,247.97,0,104.54,4,0,7,3,1022.03,935.94,988.2299999999999,1805.77,0,0
2025-07-19,us-east,995.74,1886.41,77.3,84.86,255.2,1,105.66,5,1,7,3,997.76,773.96,1019.9128571428571,1855.9142857142858,0,0
2025-07-20,us-east,940.97,1966.92,65.97,47.64,254.42,1,106.49,6,1,7,3,995.74,1021.76,1008.3714285714285,1861.74,0,0
2025-07-21,us-east,963.31,1711.6,74.06,62.13,238.73,0,113.9,0,0,7,3,940.97,1002.81,1002.7285714285715,1858.4157142857143,0,0
2025-07-22,us-east,941.61,1706.52,59.39,60.44,235.76,0,112.9,1,0,7,3,963.31,1028.03,990.3828571428572,1831.8485714285714,0,0
2025-07-23,us-east,931.28,1788.1,74.97,82.63,240.39,0,105.49,2,0,7,3,941.61,1071.26,970.3857142857142,1823.3514285714286,0,0
2025-07-24,us-east,1020.58,1667.95,54.35,57.58,242.45,0,100.19,3,0,7,3,931.28,1022.03,970.1785714285714,1787.1599999999999,0,0
2025-07-25,us-east,924.84,1804.92,57.71,88.1,240.83,0,103.21,4,0,7,3,1020.58,997.76,959.7614285714286,1790.3457142857144,0,0
2025-07-26,us-east,876.66,1696.93,85.57,78.67,227.28,1,96.98,5,1,7,3,924.84,995.74,942.75,1763.2771428571427,0,0
2025-07-27,us-east,956.85,1723.71,59.67,65.95,238.82,1,101.72,6,1,7,3,876.66,940.97,945.0185714285715,1728.5328571428574,0,0
2025-07-28,us-east,919.09,1725.11,71.46,65.67,234.4,0,103.98,0,0,7,3,956.85,963.31,938.7014285714286,1730.462857142857,0,0
2025-07-29,us-east,944.48,1610.7,69.8,69.91,229.21,0,102.89,1,0,7,3,919.09,941.61,939.1114285714285,1716.7742857142857,0,0
2025-07-30,us-east,886.2,1680.61,78.05,86.31,227.25,0,99.88,2,0,7,3,944.48,931.28,932.6714285714287,1701.4185714285716,0,0
2025-07-31,us-east,901.68,1736.92,73.31,59.93,233.16,0,97.55,3,0,7,3,886.2,1020.58,915.6857142857143,1711.2714285714287,0,0
2025-08-01,us-east,1099.39,1946.52,74.19,55.65,271.95,0,98.29,4,0,8,3,901.68,924.84,940.6214285714286,1731.5,0,0
2025-08-02,us-east,1238.8,2242.1,62.94,98.0,309.95,1,110.86,5,1,8,3,1099.39,876.66,992.3557142857144,1809.3814285714286,0,0
2025-08-03,us-east,1309.56,2403.45,63.18,62.76,330.05,1,104.98,6,1,8,3,1238.8,956.85,1042.742857142857,1906.4871428571428,1,0
2025-08-04,us-east,1259.86,2573.6,56.38,87.5,336.33,0,107.39,0,0,8,3,1309.56,919.09,1091.4242857142856,2027.7,0,1
2025-08-05,us-east,1328.9,2214.37,54.01,71.9,318.76,0,95.94,1,0,8,3,1259.86,944.48,1146.3414285714287,2113.9385714285713,1,0
2025-08-06,us-east,1111.22,2056.64,85.46,59.33,281.3,1,101.02,2,0,8,3,1328.9,886.2,1178.4871428571428,2167.657142857143,0,0
2025-08-07,us-east,979.13,1917.32,70.37,52.36,255.43,0,109.42,3,0,8,3,1111.22,901.68,1189.5514285714287,2193.428571428571,0,0
2025-08-08,us-east,884.9,1601.74,74.33,75.67,221.42,0,104.57,4,0,8,3,979.13,1099.39,1158.91,2144.174285714286,0,0
2025-08-09,us-east,824.65,1436.7,64.57,69.26,202.31,0,107.76,5,1,8,3,884.9,1238.8,1099.7457142857143,2029.1171428571429,0,0
2025-08-13,us-east,867.91,1587.79,56.52,64.03,218.37,0,110.03,2,0,8,3,824.65,1309.56,1036.652857142857,1912.5942857142854,0,0
